greV,greQ,greA,cgpa,toeflScore,internExp,confPubs,journalPubs,researchExp,industryExp,university
155.3191489,170.212766,3.5,8.66,114,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.59,114,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,3.5,8.96,117,0,0,0,0,0,Georgia Institute of Technology
162,166,4,8.23,117,2,0,1,0,26,Georgia Institute of Technology
138.2978723,170.212766,4.5,7.3,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,7.738,112,0,0,0,0,0,Georgia Institute of Technology
140.4255319,168.0851064,4,6.66,115,0,0,0,0,0,Georgia Institute of Technology
152,170,3.5,7.464,108,0,0,0,24,36,Georgia Institute of Technology
138.2978723,170.212766,4,8.81,118,0,0,0,0,0,Georgia Institute of Technology
149,154,3.5,9.35,100,0,0,0,0,0,Georgia Institute of Technology
157,164,5,8.23,113,0,0,0,0,0,Georgia Institute of Technology
142.5531915,155.3191489,4.5,7.2,116,0,0,0,0,0,Georgia Institute of Technology
153,162,4,9.59,101,2,1,0,0,22,Georgia Institute of Technology
146.8085106,170.212766,4.5,10.2,110,0,0,0,0,0,Georgia Institute of Technology
164,164,4,7.97,119,0,0,0,0,0,Georgia Institute of Technology
130,153.1914894,3.5,6.8,113,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,9.57,114,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.75,116,0,0,0,0,0,Georgia Institute of Technology
148,165,4.5,8.3,112,0,0,0,0,0,Georgia Institute of Technology
164,165,4,9.3,111,0,0,0,0,0,Georgia Institute of Technology
140.4255319,161.7021277,4,7.1,102,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,4,7.2,115,0,0,0,0,0,Georgia Institute of Technology
157,161,4,7.6,111,0,0,0,0,0,Georgia Institute of Technology
148.9361702,170.212766,4.5,9.85,119,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,7.6,107,0,0,0,0,0,Georgia Institute of Technology
140.4255319,163.8297872,4,6.9,112,0,0,0,0,0,Georgia Institute of Technology
140.4255319,170.212766,3.5,8.58,117,0,0,0,0,0,Georgia Institute of Technology
157,165,4,8.1,107,0,0,0,0,33,Georgia Institute of Technology
160,160,3.5,7.2,115,6,1,0,0,24,Georgia Institute of Technology
153.1914894,165.9574468,4,7,116,0,0,0,0,0,Georgia Institute of Technology
153.1914894,170.212766,5.5,9.5,107,0,0,0,0,0,Georgia Institute of Technology
142.5531915,168.0851064,5,8.9,118,0,0,0,0,0,Georgia Institute of Technology
151,162,4,9.15,108,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3,8.2,107,0,0,0,0,0,Georgia Institute of Technology
130,161.7021277,4,8.76,107,0,0,0,0,0,Georgia Institute of Technology
155,169,4,8.2,119,0,0,0,0,0,Georgia Institute of Technology
144.6808511,170.212766,4.5,9.1,105,0,0,0,0,0,Georgia Institute of Technology
156,167,4,7.7,114,0,0,0,0,0,Georgia Institute of Technology
153.1914894,159.5744681,3.5,7.1,107,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,7.4,105,0,0,0,0,0,Georgia Institute of Technology
154,169,4,7.5,109,0,0,0,0,0,Georgia Institute of Technology
151.0638298,165.9574468,4,6.6,119,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,7.7,106,0,0,0,0,0,Georgia Institute of Technology
136.1702128,170.212766,4.5,6.842,111,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,3.5,6.34,103,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,7.7,106,0,0,0,0,0,Georgia Institute of Technology
153.1914894,170.212766,4,8.5,114,0,0,0,0,0,Georgia Institute of Technology
148.9361702,163.8297872,3.5,8.4,116,0,0,0,0,0,Georgia Institute of Technology
159,167,5.5,8.61,110,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,7.586,92,0,0,0,0,0,Georgia Institute of Technology
168,166,4,9.3,117,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3.5,7.5,107,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,4,6.2,115,0,0,0,0,0,Georgia Institute of Technology
167,164,5,5,107,0,0,0,0,138,Georgia Institute of Technology
157,168,4,8.39,107,0,0,0,0,42,Georgia Institute of Technology
142.5531915,170.212766,4,8.68,114,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4.5,8.2,108,0,0,0,0,0,Georgia Institute of Technology
163,163,4.5,9.12,114,0,1,1,12,0,Georgia Institute of Technology
130,170.212766,4.5,9.1,109,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,5,9.8,107,0,0,0,0,0,Georgia Institute of Technology
162,169,5,9.22,112,0,0,0,0,0,Georgia Institute of Technology
136.1702128,164,3.5,8.14,114,0,0,0,0,0,Georgia Institute of Technology
134.0425532,170.212766,4.5,9.21,112,0,0,0,0,0,Georgia Institute of Technology
154,169,3,8.7,112,0,0,0,0,0,Georgia Institute of Technology
155,170,5,9.22,112,3,3,1,10,0,Georgia Institute of Technology
130,159.5744681,3,7.9,100,0,0,0,0,0,Georgia Institute of Technology
157,168,4,7.022,116,0,0,0,0,0,Georgia Institute of Technology
162,164,4,9.35,116,0,0,0,0,0,Georgia Institute of Technology
157,163,3.5,7.714,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,9,107,0,0,0,0,0,Georgia Institute of Technology
157,163,4,6.11,115,0,0,0,0,0,Georgia Institute of Technology
160,162,4,7.373,110,0,1,0,6,6,Georgia Institute of Technology
130,170.212766,4,7.74,107,0,0,0,0,0,Georgia Institute of Technology
164,166,4.5,8.17,117,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4.5,8.88,117,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.85,107,0,0,0,0,0,Georgia Institute of Technology
163,167,4.5,9.09,118,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,4,9.8,114,0,0,0,0,0,Georgia Institute of Technology
155.3191489,170.212766,4.5,9.7,116,0,0,0,0,0,Georgia Institute of Technology
158,170,3.5,9.225,111,9,0,1,4,7,Georgia Institute of Technology
154,168,4,9.2,112,7,0,0,0,0,Georgia Institute of Technology
151,170,3.5,7.4,100,0,0,0,0,10,Georgia Institute of Technology
140.4255319,163.8297872,4,7.2,111,0,0,0,0,0,Georgia Institute of Technology
140.4255319,170.212766,3.5,8.81,104,0,0,0,0,0,Georgia Institute of Technology
134.0425532,161.7021277,4,7,108,0,0,0,0,0,Georgia Institute of Technology
151,161,3,8,107,6,2,0,0,84,Georgia Institute of Technology
144.6808511,170.212766,3.5,7,101,0,0,0,0,0,Georgia Institute of Technology
158,162,4,7.1,112,0,0,0,0,0,Georgia Institute of Technology
157,168,4,9.27,113,0,0,0,0,0,Georgia Institute of Technology
159,164,4,6.888,109,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,9.04,114,0,0,0,0,0,Georgia Institute of Technology
158,170,4,8.35,110,0,0,0,0,0,Georgia Institute of Technology
140.4255319,165.9574468,4,8.7,119,0,0,0,0,0,Georgia Institute of Technology
134.0425532,161.7021277,3.5,6.9,107,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,6.515,115,0,0,0,0,0,Georgia Institute of Technology
142.5531915,170.212766,4,7.053,108,0,0,0,0,0,Georgia Institute of Technology
157.4468085,170.212766,5,9.3,117,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,6.88,110,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3.5,8.47,100,0,0,0,0,0,Georgia Institute of Technology
136.1702128,170.212766,4.5,6.45,116,0,0,0,0,0,Georgia Institute of Technology
163,170,4,8.9,109,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,3.5,8.75,104,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4.5,8,114,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,7.77,106,0,0,0,0,0,Georgia Institute of Technology
153,162,3.5,8.66,102,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4.5,8,118,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,9.82,105,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,4,9.36,113,0,0,0,0,0,Georgia Institute of Technology
130,161.7021277,3.5,9.01,103,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,4,9.05,112,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.65,107,0,0,0,0,0,Georgia Institute of Technology
151,163,4,8.53,108,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3.5,6,100,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,3.5,7.518,106,0,0,0,0,0,Georgia Institute of Technology
134.0425532,168.0851064,4,8.765,108,0,0,0,0,0,Georgia Institute of Technology
162,156,3.5,9.2,115,0,0,0,0,0,Georgia Institute of Technology
158,168,4,9.47,109,6,3,1,0,8,Georgia Institute of Technology
130,170.212766,4,7.4,107,0,0,0,0,0,Georgia Institute of Technology
130,151.0638298,4.5,8.6,108,0,0,0,0,0,Georgia Institute of Technology
151,161,3,7.3,107,0,0,0,0,0,Georgia Institute of Technology
160,168,4.5,8.8,106,0,0,0,0,0,Georgia Institute of Technology
130,157.4468085,3.5,7.67,117,0,0,0,0,0,Georgia Institute of Technology
149,166,4,7.825,107,4,0,1,0,0,Georgia Institute of Technology
155,170,4,9.13,112,0,0,0,0,0,Georgia Institute of Technology
134.0425532,170.212766,4,7.3,113,0,0,0,0,0,Georgia Institute of Technology
142.5531915,170.212766,4,6.93,110,0,0,0,0,0,Georgia Institute of Technology
162,166,4,8.52,117,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,4,8.84,113,0,0,0,0,0,Georgia Institute of Technology
162,164,4,7.24,113,0,0,0,0,0,Georgia Institute of Technology
161,167,3,9.38,103,2,4,0,0,12,Georgia Institute of Technology
134.0425532,170.212766,4,7.75,113,0,0,0,0,0,Georgia Institute of Technology
156,167,4.5,8.55,115,6,0,0,0,30,Georgia Institute of Technology
144.6808511,170.212766,4,6.682,101,0,0,0,0,0,Georgia Institute of Technology
140.4255319,163.8297872,3.5,6.8,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4.5,7.9,117,0,0,0,0,0,Georgia Institute of Technology
140.4255319,163.8297872,3,8.73,111,0,0,0,0,0,Georgia Institute of Technology
153.1914894,170.212766,4.5,7.72,120,0,0,0,0,0,Georgia Institute of Technology
130,164,3.5,8.04,101,0,0,0,0,0,Georgia Institute of Technology
158,168,4,8.9,112,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,8.75,114,0,0,0,0,0,Georgia Institute of Technology
159,170,3,9,112,0,0,0,0,0,Georgia Institute of Technology
130,164,4,7.32,113,0,0,0,0,0,Georgia Institute of Technology
160,168,4.5,7.7,119,0,0,0,0,24,Georgia Institute of Technology
148.9361702,170.212766,4.5,7,115,0,0,0,0,0,Georgia Institute of Technology
161,159,4,7.6,116,0,0,0,0,0,Georgia Institute of Technology
153.1914894,170.212766,4.5,7.1,107,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.26,108,0,0,0,0,0,Georgia Institute of Technology
142.5531915,161.7021277,5.5,6.6,107,0,0,0,0,0,Georgia Institute of Technology
155.3191489,170.212766,4,8.2,120,0,0,0,0,0,Georgia Institute of Technology
148.9361702,170.212766,3.5,7.52,110,0,0,0,0,0,Georgia Institute of Technology
148.9361702,170.212766,3,8.2,116,0,0,0,0,0,Georgia Institute of Technology
161,166,3,9.49,113,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,5,8.3,116,0,0,0,0,0,Georgia Institute of Technology
162,167,5,7.7,107,0,0,0,0,36,Georgia Institute of Technology
152,167,4,8.76,101,0,0,0,0,0,Georgia Institute of Technology
159,170,3.5,7.1,103,0,0,0,0,0,Georgia Institute of Technology
151.0638298,168.0851064,4.5,6.7,107,0,0,0,0,0,Georgia Institute of Technology
131.9148936,159.5744681,4.5,7.8,100,0,0,0,0,0,Georgia Institute of Technology
167,169,4,8.96,116,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,4.5,8.41,116,0,0,0,0,0,Georgia Institute of Technology
160,170,4.5,9.25,110,4,0,0,0,18,Georgia Institute of Technology
158,168,4.5,6.8,105,0,0,0,0,0,Georgia Institute of Technology
130,155.3191489,4,7.6,108,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,7.827,107,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,7.308,107,0,0,0,0,0,Georgia Institute of Technology
159,170,4,8.1,117,0,0,0,0,0,Georgia Institute of Technology
161,168,3.5,7.48,117,0,0,0,0,0,Georgia Institute of Technology
155,165,4,8.7,107,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,4,8.02,102,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.02,115,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4.5,6.533,108,0,0,0,0,0,Georgia Institute of Technology
159,170,4,7.63,112,0,0,0,0,0,Georgia Institute of Technology
142.5531915,170.212766,5,7.9,116,0,0,0,0,0,Georgia Institute of Technology
166,168,4,7.57,113,0,0,0,0,0,Georgia Institute of Technology
146,155,2.5,8.57,105,0,0,0,0,0,Georgia Institute of Technology
155,170,4.5,6.75,105,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,7.37,113,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,4.5,9.35,114,0,0,0,0,0,Georgia Institute of Technology
155,164,4,9.313,112,0,0,0,0,0,Georgia Institute of Technology
158,166,3.5,7.26,114,2,0,0,0,2,Georgia Institute of Technology
159,167,3.5,7.878,109,0,0,0,0,36,Georgia Institute of Technology
161,166,4.5,6.68,110,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,9.35,109,0,0,0,0,0,Georgia Institute of Technology
155,165,3.5,9.01,118,0,0,0,0,0,Georgia Institute of Technology
155,170,3.5,7.44,109,0,0,0,0,0,Georgia Institute of Technology
136.1702128,159.5744681,4,6,107,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,3,6.62,102,0,0,0,0,0,Georgia Institute of Technology
157,167,5,8.65,113,1,1,0,0,1,Georgia Institute of Technology
130,163.8297872,3.5,8.4,107,0,0,0,0,0,Georgia Institute of Technology
149,155,3.5,7.1,89,0,0,0,0,0,Georgia Institute of Technology
155,161,4,8.31,106,0,0,0,0,0,Georgia Institute of Technology
136.1702128,161.7021277,3.5,6.71,113,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,9.13,106,0,0,0,0,0,Georgia Institute of Technology
136.1702128,165.9574468,4.5,8.1,102,0,0,0,0,0,Georgia Institute of Technology
154,168,3.5,7.29,111,12,1,0,0,0,Georgia Institute of Technology
161,160,4,8.6,113,0,0,0,0,0,Georgia Institute of Technology
130,151.0638298,3.5,6.81,106,0,0,0,0,0,Georgia Institute of Technology
140.4255319,151.0638298,4.5,8.83,111,0,0,0,0,0,Georgia Institute of Technology
157,168,4,8.86,110,0,0,0,0,0,Georgia Institute of Technology
161,164,4,9.03,109,6,0,0,0,0,Georgia Institute of Technology
161,170,5,7.73,113,5,0,0,0,31,Georgia Institute of Technology
134.0425532,163.8297872,3,9,108,0,0,0,0,0,Georgia Institute of Technology
155.3191489,170.212766,4,8.2,117,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.15,107,0,0,0,0,0,Georgia Institute of Technology
158,164,3.5,7.922,111,0,0,0,0,0,Georgia Institute of Technology
142.5531915,170.212766,4,9.69,111,0,0,0,0,0,Georgia Institute of Technology
158,162,4,9.18,110,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,6.97,110,0,0,0,0,0,Georgia Institute of Technology
134.0425532,170.212766,4,7.7,115,0,0,0,0,0,Georgia Institute of Technology
158,167,4,9.7,115,4,0,1,0,0,Georgia Institute of Technology
130,170.212766,3.5,9.54,108,0,0,0,0,0,Georgia Institute of Technology
138.2978723,170.212766,4,8.82,112,0,0,0,0,0,Georgia Institute of Technology
130,163.8297872,3,9.12,104,0,0,0,0,0,Georgia Institute of Technology
130,157.4468085,2,9.02,107,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,8.8,107,0,0,0,0,0,Georgia Institute of Technology
165,167,4.5,6.333,113,0,0,0,0,0,Georgia Institute of Technology
161,164,4,6.548,116,0,0,0,0,0,Georgia Institute of Technology
156,166,4,9.1,106,3,0,0,0,48,Georgia Institute of Technology
130,170.212766,4,7,111,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.6,106,0,0,0,0,0,Georgia Institute of Technology
146.8085106,159.5744681,4.5,8.77,113,0,0,0,0,0,Georgia Institute of Technology
134.0425532,170.212766,4,8.4,109,0,0,0,0,0,Georgia Institute of Technology
151,165,3.5,9.6,110,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.7,106,0,0,0,0,0,Georgia Institute of Technology
144.6808511,170.212766,3.5,7.15,114,0,0,0,0,0,Georgia Institute of Technology
162,170,3.5,7.902,109,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8,111,0,0,0,0,0,Georgia Institute of Technology
168,160,4,8.1,110,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,5.87,108,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3,8.4,105,0,0,0,0,0,Georgia Institute of Technology
163,167,4,8.15,111,0,0,0,0,0,Georgia Institute of Technology
160,163,4,7.56,109,0,0,0,0,0,Georgia Institute of Technology
159,168,4,7.7,114,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,7.2,109,0,0,0,0,0,Georgia Institute of Technology
157,169,4.5,9.28,118,0,1,0,2,2,Georgia Institute of Technology
134.0425532,170.212766,4,9.875,110,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,8.61,113,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4,8.61,107,0,0,0,0,0,Georgia Institute of Technology
161,166,4,6,111,0,0,0,0,0,Georgia Institute of Technology
156,169,4,8.93,108,0,0,0,0,24,Georgia Institute of Technology
160,166,4,9.24,114,0,0,1,0,0,Georgia Institute of Technology
146,165,3,7.13,101,0,0,0,1,25,Georgia Institute of Technology
130,170.212766,4.5,7.84,117,0,0,0,0,0,Georgia Institute of Technology
146.8085106,168.0851064,3.5,9.1,107,0,0,0,0,0,Georgia Institute of Technology
136.1702128,163.8297872,3.5,9.25,107,0,0,0,0,0,Georgia Institute of Technology
165,167,4,6.76,118,0,0,0,0,0,Georgia Institute of Technology
169,166,4,7.7,113,0,0,0,0,0,Georgia Institute of Technology
157,163,3,7.4,106,0,0,0,0,0,Georgia Institute of Technology
134.0425532,159.5744681,3.5,8.1,114,0,0,0,0,0,Georgia Institute of Technology
151.0638298,170.212766,4,7.55,115,0,0,0,0,0,Georgia Institute of Technology
140.4255319,170.212766,4.5,8.066,118,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.7,108,0,0,0,0,0,Georgia Institute of Technology
155,163,4,9.22,116,0,0,0,0,0,Georgia Institute of Technology
159,168,3.5,8.2,107,0,0,0,0,0,Georgia Institute of Technology
154,170,4.5,7.87,113,3,0,0,0,0,Georgia Institute of Technology
142.5531915,163.8297872,3,7.56,113,0,0,0,0,0,Georgia Institute of Technology
155.3191489,170.212766,5,7.19,119,0,0,0,0,0,Georgia Institute of Technology
154,170,4,7.3,110,0,0,0,0,0,Georgia Institute of Technology
160,165,4,9.5,117,0,0,0,0,0,Georgia Institute of Technology
162,170,4,9.43,110,6,0,0,2,3,Georgia Institute of Technology
154,170,4,7.32,110,3,0,0,3,22,Georgia Institute of Technology
151,164,3.5,9.66,112,0,0,0,0,0,Georgia Institute of Technology
151.0638298,165.9574468,4,6.7,111,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,4,6.956,108,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,4,8.27,106,0,0,0,0,0,Georgia Institute of Technology
158,166,3.5,8.8,110,0,0,0,0,0,Georgia Institute of Technology
136.1702128,165.9574468,3.5,8.026,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3,7.1,98,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,4.5,8.29,115,0,0,0,0,0,Georgia Institute of Technology
163,170,3.5,7.7,113,0,0,0,0,0,Georgia Institute of Technology
151,158,4.5,7.6,110,0,0,0,0,0,Georgia Institute of Technology
165,169,4.5,7.43,114,0,0,0,0,0,Georgia Institute of Technology
157,169,4,8.83,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,8.81,112,0,0,0,0,0,Georgia Institute of Technology
136.1702128,170.212766,5,6.3,113,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,4.5,7.9,110,0,0,0,0,0,Georgia Institute of Technology
150,157,3,7.1,106,0,0,0,0,0,Georgia Institute of Technology
155,165,4.5,9.1,110,0,0,0,0,0,Georgia Institute of Technology
160,165,5,6.1,114,0,0,0,0,0,Georgia Institute of Technology
136.1702128,168.0851064,4,6,109,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,3.5,8.8,103,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4.5,8.161,107,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,7.3,112,0,0,0,0,0,Georgia Institute of Technology
148,153,3.5,7.207,101,0,0,0,0,0,Georgia Institute of Technology
159,164,3.5,7.5,100,0,0,0,0,0,Georgia Institute of Technology
166,169,3.5,9.22,113,4,0,0,2,0,Georgia Institute of Technology
154,168,4,7.44,110,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,3.5,7.2,105,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,3.5,8.6,107,0,0,0,0,0,Georgia Institute of Technology
162,160,4,9.18,114,0,0,0,0,0,Georgia Institute of Technology
155.3191489,168.0851064,3.5,8.25,109,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,3.5,7.52,109,0,0,0,0,0,Georgia Institute of Technology
154,169,4.5,8,111,0,0,0,0,0,Georgia Institute of Technology
130,163.8297872,5,9,107,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,7.3,115,0,0,0,0,0,Georgia Institute of Technology
146.8085106,163.8297872,4.5,8.48,116,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,5,9.85,114,0,0,0,0,0,Georgia Institute of Technology
159,168,3,7.83,107,0,0,0,0,0,Georgia Institute of Technology
130,161.7021277,3.5,6.7,96,0,0,0,0,0,Georgia Institute of Technology
161,166,4.5,9.22,107,0,0,0,0,0,Georgia Institute of Technology
146.8085106,170.212766,4,8.192,113,0,0,0,0,0,Georgia Institute of Technology
138.2978723,163.8297872,4,8,115,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,3.5,8.8,109,0,0,0,0,0,Georgia Institute of Technology
157,165,4.5,6.8,118,0,0,0,0,0,Georgia Institute of Technology
155,168,3.5,7.526,108,0,0,0,0,0,Georgia Institute of Technology
159,164,5,7.52,119,0,0,0,0,0,Georgia Institute of Technology
153,170,3.5,7.4,104,0,0,0,0,0,Georgia Institute of Technology
130,159.5744681,3,7.57,106,0,0,0,0,0,Georgia Institute of Technology
154,159,3.5,7.85,107,1,1,0,0,1,Georgia Institute of Technology
131.9148936,170.212766,4,8.04,110,0,0,0,0,0,Georgia Institute of Technology
157.4468085,170.212766,4.5,7.291,107,0,0,0,0,0,Georgia Institute of Technology
155,164,4,9.4,109,0,0,0,0,0,Georgia Institute of Technology
162,165,4,9.04,111,0,0,0,2,17,Georgia Institute of Technology
165,168,4,9.12,117,12,0,0,0,14,Georgia Institute of Technology
151.0638298,165.9574468,4.5,9.1,111,0,0,0,0,0,Georgia Institute of Technology
157,163,5,7.374,114,0,0,0,0,0,Georgia Institute of Technology
163,163,4.5,8.38,118,0,0,0,0,0,Georgia Institute of Technology
130,157.4468085,3.5,7.88,108,0,0,0,0,0,Georgia Institute of Technology
155,156,4.5,7.4,110,6,1,0,4,36,Georgia Institute of Technology
144.6808511,170.212766,5,8.7,111,0,0,0,0,0,Georgia Institute of Technology
155,166,3.5,8.17,113,7,1,4,12,0,Georgia Institute of Technology
130,170.212766,4,9.91,112,0,0,0,0,0,Georgia Institute of Technology
131.9148936,170.212766,4.5,8.82,116,0,0,0,0,0,Georgia Institute of Technology
157,164,4,8.705,111,0,0,0,0,0,Georgia Institute of Technology
161,166,4,7.2,117,0,0,0,0,0,Georgia Institute of Technology
149,168,3,7.87,107,0,0,0,0,0,Georgia Institute of Technology
155,163,3.5,8.56,107,0,0,0,0,0,Georgia Institute of Technology
144.6808511,170.212766,5,7.1,114,0,0,0,0,0,Georgia Institute of Technology
165,163,4.5,9.64,115,0,0,0,0,0,Georgia Institute of Technology
156,167,4,8.51,110,0,0,0,0,0,Georgia Institute of Technology
157,169,3.5,8.65,107,0,0,0,0,0,Georgia Institute of Technology
130,163.8297872,4.4,6.7,116,0,0,0,0,0,Georgia Institute of Technology
130,170.212766,4,7.1,107,0,0,0,0,0,Georgia Institute of Technology
160,169,3.5,6.447,114,0,0,0,0,0,Georgia Institute of Technology
165,166,3.5,7.4,110,0,0,0,0,0,Georgia Institute of Technology
161,169,4.5,8.92,117,0,0,0,0,0,Georgia Institute of Technology
153,170,4,6.652,113,0,0,0,0,25,Georgia Institute of Technology
130,170.212766,3.5,9.87,108,0,0,0,0,0,Georgia Institute of Technology
130,168.0851064,5.5,7.8,115,0,0,0,0,0,Georgia Institute of Technology
153,170,4,7,114,0,0,0,0,0,Georgia Institute of Technology
152,168,4,9.53,107,0,0,0,0,0,Georgia Institute of Technology
160,162,4,7,112,0,0,0,0,0,Georgia Institute of Technology
157,170,4,5.97,108,0,0,0,0,0,Georgia Institute of Technology
130,155.3191489,4,8.7,110,0,0,0,0,0,Georgia Institute of Technology
164,166,5,8.5,119,0,0,0,0,0,Georgia Institute of Technology
130,148.9361702,3,7.93,91,0,0,0,0,0,Georgia Institute of Technology
130,165.9574468,3.5,9.64,114,0,0,0,0,0,Georgia Institute of Technology
153.1914894,170.212766,4,6.8,118,0,0,0,0,0,Georgia Institute of Technology
148.9361702,168.0851064,4,8.011,116,0,0,0,0,0,Georgia Institute of Technology
142.5531915,168.0851064,3.5,8.8,114,0,0,0,0,0,Georgia Institute of Technology
151,170,3,8.32,104,0,1,0,0,0,Georgia Institute of Technology
155,167,4,7.7,116,0,0,0,0,0,Georgia Institute of Technology
144.6808511,170.212766,4,8.044,101,0,0,0,0,0,Georgia Institute of Technology
158,165,3.5,8.4,113,0,0,0,0,0,Georgia Institute of Technology
152,158,4,7.9,106,0,0,0,0,0,Georgia Institute of Technology
140.4255319,170.212766,3.5,7.848,110,0,0,0,0,0,Georgia Institute of Technology
134.0425532,170.212766,4,7.4,106,0,0,0,0,0,Georgia Institute of Technology
130,157.4468085,4,7.9,115,0,0,0,0,0,Georgia Institute of Technology
130,163.8297872,4,7.874,108,0,0,0,0,0,Georgia Institute of Technology
151.0638298,170.212766,4.5,8.8,111,0,0,0,0,0,Georgia Institute of Technology
149,170,3,8.36,103,0,0,0,0,0,Georgia Institute of Technology
157,166,4,9.7,114,0,0,0,0,0,Georgia Institute of Technology
157.4468085,170.212766,5,8.2,114,0,0,0,0,0,Georgia Institute of Technology
156,163,4,7.65,109,0,0,0,0,0,Georgia Institute of Technology
161,164,5,5.9,118,0,0,0,0,0,Georgia Institute of Technology
148,164,4.5,7.37,103,0,0,0,0,0,Georgia Institute of Technology
155,164,3.5,8.73,105,2,0,0,3,39,Georgia Institute of Technology
154,161,4,9.84,120,12,1,0,24,24,Georgia Institute of Technology
152,159,3.5,6.64,107,0,0,0,0,0,Georgia Institute of Technology
